review_text,review_date,flavour_name,star_rating
This is BEST items And double chocolate fever is good.,Reviewed in India on 15 May 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Acha hai perYe costly bhuut jyada haiEgg is a good protin source,Reviewed in India on 11 November 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Nice flavour product.. thanks Amazon,Reviewed in India on 11 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Double rich chocolate tastes better than Chocolate malt flavour in water,Reviewed in India on 1 February 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not better,Reviewed in India on 7 October 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
👍,Reviewed in India on 10 November 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not good taste,Reviewed in India on 10 August 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Average product,Reviewed in India on 12 September 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not bad,Reviewed in India on 5 September 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 12 October 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"No idea either it's genuine or not, no improvement.",Reviewed in India on 11 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Hmm,Reviewed in India on 29 September 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
The manufacturing date was quite long back but the item is ok!,Reviewed in India on 15 June 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good one..,Reviewed in India on 19 June 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Fake,Reviewed in India on 27 July 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
All signs are of genuin product..can buy.,Reviewed in India on 17 October 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Fake supplement ...,Reviewed in India on 4 April 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Received in good condition,Reviewed in India on 9 June 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
The taste is not as chocolate.But the product is nice.,Reviewed in India on 5 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Felt that the product was fake.,Reviewed in India on 11 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Excellent and helpful product,Reviewed in India on 5 February 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 27 September 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 8 September 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
It's so so..,Reviewed in India on 24 January 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Product original but service very slow,Reviewed in India on 26 September 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Its good,Reviewed in India on 10 February 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Good,Reviewed in India on 1 August 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Received with broken scoope,Reviewed in India on 30 January 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Price is high,Reviewed in India on 7 March 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Not that effective...But a good one..,Reviewed in India on 18 June 2017,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Ok,Reviewed in India on 30 January 2019,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Gud,Reviewed in India on 23 May 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Very expensive 😐,Reviewed in India on 22 January 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
okay,Reviewed in India on 3 May 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
Affects stomach if u consume more,Reviewed in India on 31 March 2017,Flavour Name: VanillaSize: 1 Lbs,3
An expensive but good product,Reviewed in India on 1 May 2017,Flavour Name: VanillaSize: 1 Lbs,3
Nice,Reviewed in India on 22 November 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,3
"I had ordered both the flavours - Double rich Chocolate & Vanilla. Double rich chocolate tastes good whereas Vanilla tastes as if you’re consuming a sweet sugary type syrup.Overall, the product is genuine and good but I wouldn’t recommend buying the Vanilla flavour.",Reviewed in India on 24 April 2024,Flavour Name: VanillaSize: 1 Lbs,4
Very effective go for it👍,Reviewed in India on 23 September 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
Good is,Reviewed in India on 23 June 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
This is my first whey isolated protein. What i felt was so sweet. Yes i can understood that they are mentioning 2 % of carbs only. But i felt like 30-40 % carbs. I don’t i am the only one who felt that.,Reviewed in India on 9 May 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"Good stuff, taste was fine",Reviewed in India on 18 April 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"Value for money , also good taste",Reviewed in India on 18 March 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
Not sure how well it worked on my body but rich chocolate the taste is addicting there was no looking back to other brands. Quite overpriced for the quantity 907g. No mixing and no gut issue.,Reviewed in India on 13 January 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"It has really good taste, packaging is also good.",Reviewed in India on 27 January 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
this is the good product and test is also greate,Reviewed in India on 19 January 2024,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"I was initially hesitant to try protein powder because I didn't know much about it and I was worried about the taste. However, I'm glad I decided to give ON Gold Standard a try because it's delicious and easy to mix. I usually mix it with",Reviewed in India on 15 October 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),4
"Price wise ON is a downside as even after being manufactured in India now it isn't any cheaper.Mixability is top tier, no issues there.Double rich chocolate flavour taste is decent, but doesn't live up to the 'rich' flavour. Not too sweet.In terms of protein content , it's the best as ON is the most trusted brand worldwide.If ur looking for a whey from a trusted and reputed brand, then definitely go for this.",Reviewed in India on 10 March 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),4
I tried it with milk as well as with water but the taste wasn’t really that great.,Reviewed in India on 20 November 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),4
"This was my first time ever with ON Protein Powder products. I have in the past tried its BCAA and Opti-Men series of multi vitamins and was very satisfied. But, when it comes to Protein powder supplements, I have stuck to Isopure for the past almost 13 years. I checked this product online and tried it. Here is my review:Likes# Pricing is much better. During good days, you can get it for about 1300 bucks for the 1lb packet# Protein percentage is very good. Almost 80% of the product mass.# Protein comes from Whey Protein Isolate (WPI) and not Whey Protein Concentrate (WPC). WPI is an ultra refined form of Whey Protein and contains far less carbohydrates and cholesterol. I consume only WPI# Added BCAA and Glutamine. This part was very attractive just like Isopure. I strongly recommend people to research the effects of BCAA and Glutamine and why they are important as supplements in your routine# The parent company is Glanbia. This is the same company that makes Isopure series of protein supplements. Their products can be trusted blindlyDislikes:# Even though it says Double Chocolate, the taste was not quite evident even after blending a scoopful in 200 mls of water# I once tried it in warm milk, trust me the experience was not good. The product almost curdled and formed cottage cheese (Paneer) like lumps and they did not taste good. I would have appreciated if they stated somewhere, that consuming it with warm milk/water is not advisableI think once this pouch is finished, I am going to switch back to Isopure protein products.",Reviewed in India on 7 August 2018,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"There is no doubt ON is good brand as all knows it define itself also, i have used muscle blaze not even 10% of ON. The day i started using ON, i do not prefer other brands but earlier i have used chocolate i have no issues with it but to taste change i purchased vanilla flavour, little sider i always feels some chemicals taste with vanila flavour so chocolate is best According to me.",Reviewed in India on 12 February 2023,Flavour Name: VanillaSize: 1 Lbs,4
Good test..choclate flavour,Reviewed in India on 6 December 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
I have used for 2 months and I can say it works really good. I have gained 4kg by using just 2 packs on 1 kgs. I'm already into one year of body building so gaining weight now this easy is a surprise. If you are not searching for cheap supplement go for this.,Reviewed in India on 24 February 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"Dated feb15,2021 -I have got product mfd in 2019 n expiry date till 9/2021, it is within expiry date however for such health products like protein powder should be given of within last six months manufactured.  Like if it is after last 2020 July or August manufactured then that will be good for health. I was disappointed. Company can check a latest load n send that also. It is worst thinking of company to finish old stock , again new stock will wait to become the  old stock in this manners for every sell-out. I will suggest people to check as even gold std is best brand if they r not giving good service with good mind set to serve the society then don't buy it.",Reviewed in India on 15 February 2021,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"I had bought the Ultimate Nutrition earlier but did not go to gym. Now I bought ON 1 pound, it has only 14 servings so too early to tell. Whey prices have skyrocketed in last 2 years but there is no alternative to good quality. Seller was RK World Infocom which is mentioned as official distributor on ON website.",Reviewed in India on 18 October 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
Amazing product with incredible results!Do purchase this!,Reviewed in India on 27 July 2023,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
Nice one,Reviewed in India on 10 September 2023,Flavour Name: Double Rich ChocolateSize: Single Serve Sachets (5 Count),4
Fine they have same quality for long but as they have highest price in market the taste atleast needs to improve while consuming feels more of water on taste but i bet its has good amount of protien upto 90% for sure,Reviewed in India on 14 June 2022,Flavour Name: Double Rich ChocolateSize: 1 Lbs,4
"As a girl I'll say go for it. For guys it's good and if you want to bulk up you should maybe look for additional supplent. I used the vanilla flavour. It's light, easy to digest and fantastic flavour. You can add fruits to enhance the flavour and to make a nice smoothie too... The product is genuine. I can feel the difference after working out for a month without it and then just 1 week on it... muscles repair and their endurance increases thus helping you workout more and lose more fat... keeps appetite in control... I'll say go for it...",Reviewed in India on 8 March 2019,Flavour Name: VanillaSize: 1 Lbs,4
